GlyphID,Phoneme,Count,Description,advancedTongueRoot,anterior,approximant,back,click,consonantal,constrictedGlottis,continuant,coronal,delayedRelease,distributed,dorsal,epilaryngealSource,fortis,front,high,labial,labiodental,lateral,long,low,loweredLarynxImplosive,nasal,periodicGlottalSource,raisedLarynxEjective,retractedTongueRoot,round,short,sonorant,spreadGlottis,stress,strident,syllabic,tap,tense,tone,trill
0289,ʉ,48,voiced rounded close central vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,+,0,-
0289+0069,ʉi,1,LATIN SMALL LETTER U BAR and LATIN SMALL LETTER I,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-|+,+,+|-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,+,0,-
0289+02D0,ʉː,9,long voiced rounded close central vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,+,-,-,-,+,-,-,+,-,+,-,-,0,+,-,+,0,-
0289+0303,ʉ̃,2,voiced nasalized rounded close central vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,+,+,-,-,+,-,+,-,-,0,+,-,+,0,-
0289+0306,ʉ̆,1,extra-short voiced rounded close central vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,+,+,-,-,0,+,-,+,0,-
0289+031E,ʉ̞,1,voiced lowered rounded close central vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,+,0,-
0289+031F,ʉ̟,1,voiced advanced rounded close central vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,+,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,+,0,-
028A,ʊ,341,voiced rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+0061,ʊa,2,LATIN SMALL LETTER UPSILON and LATIN SMALL LETTER A,-,0,+,+|-,0,-,-,+,-,0,0,+,-,0,-,+|-,+|-,-,-,-,-|+,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+0065,ʊe,1,LATIN SMALL LETTER UPSILON and LATIN SMALL LETTER E,-,0,+,+|-,0,-,-,+,-,0,0,+,-,0,-|+,+|-,+|-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-|+,0,-
028A+0069,ʊi,2,LATIN SMALL LETTER UPSILON and LATIN SMALL LETTER I,-,0,+,+|-,0,-,-,+,-,0,0,+,-,0,-|+,+,+|-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-|+,0,-
028A+0075,ʊu,2,LATIN SMALL LETTER UPSILON and LATIN SMALL LETTER U,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-|+,0,-
028A+0254,ʊɔ,1,LATIN SMALL LETTER UPSILON and LATIN SMALL LETTER OPEN O,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+|-,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+026A,ʊɪ,2,LATIN SMALL LETTER UPSILON and LATIN LETTER SMALL CAPITAL I,-,0,+,+|-,0,-,-,+,-,0,0,+,-,0,-|+,+,+|-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+02D0,ʊː,78,long voiced rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,+,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+02E4,ʊˤ,2,voiced pharyngealized rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,+,+,-,+,-,-,0,+,-,-,0,-
028A+0303,ʊ̃,84,voiced nasalized rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,+,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+0303+02D0,ʊ̃ː,2,long voiced nasalized rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,+,-,-,+,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+0306,ʊ̆,1,extra-short voiced rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,+,+,-,-,0,+,-,-,0,-
028A+0308,ʊ̈,2,voiced centralized rounded near-close near-back vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,-,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+0308+02D0,ʊ̈ː,1,long voiced centralized rounded near-close near-back vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,-,-,+,-,-,+,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
028A+0319,ʊ̙,2,voiced retracted-tongue-root rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,+,+,-,+,-,-,0,+,-,-,0,-
028A+0319+02D0,ʊ̙ː,2,long voiced retracted-tongue-root rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,+,-,-,-,+,-,+,+,-,+,-,-,0,+,-,-,0,-
028A+0324,ʊ̤,4,breathy rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,-,+,+,-,0,+,-,-,0,-
028A+0324+02D0,ʊ̤ː,2,long breathy rounded near-close near-back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,+,-,-,-,+,-,-,+,-,+,+,-,0,+,-,-,0,-
028A+032F,ʊ̯,1,LATIN SMALL LETTER UPSILON and COMBINING INVERTED BREVE BELOW,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,-,-,-,0,-
028B,ʋ,34,voiced labiodental approximant consonant,0,0,+,0,-,-,-,+,-,0,0,-,-,-,0,0,+,+,-,-,0,-,-,+,-,0,-,-,+,-,-,0,-,-,0,0,-
028B+02D0,ʋː,1,long voiced labiodental approximant consonant,0,0,+,0,-,-,-,+,-,0,0,-,-,-,0,0,+,+,-,+,0,-,-,+,-,0,-,-,+,-,-,0,-,-,0,0,-
028C,ʌ,102,voiced unrounded open-mid back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,-,-,-,-,+,-,-,0,-,+,-,-,0,+,-,-,0,-
028C+0069,ʌi,2,LATIN SMALL LETTER TURNED V and LATIN SMALL LETTER I,-,0,+,+|-,0,-,-,+,-,0,0,+,-,0,-|+,-|+,-,0,-,-,-,-,-,+,-,-,0,-,+,-,-,0,+,-,-|+,0,-
028C+0259,ʌə,1,LATIN SMALL LETTER TURNED V and LATIN SMALL LETTER SCHWA,-,0,+,+|-,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,-,-,-,-,+,-,-,0,-,+,-,-,0,+,-,-,0,-
028C+02D0,ʌː,17,long voiced unrounded open-mid back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,+,-,-,-,+,-,-,0,-,+,-,-,0,+,-,-,0,-
028C+0303,ʌ̃,17,voiced nasalized unrounded open-mid back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,-,-,-,+,+,-,-,0,-,+,-,-,0,+,-,-,0,-
028C+0303+02D0,ʌ̃ː,3,long voiced nasalized unrounded open-mid back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,+,-,-,+,+,-,-,0,-,+,-,-,0,+,-,-,0,-
028C+0324,ʌ̤,2,breathy unrounded open-mid back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,-,-,-,-,+,-,-,0,-,+,+,-,0,+,-,-,0,-
028C+0324+02D0,ʌ̤ː,1,long breathy unrounded open-mid back vowel,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,+,-,-,-,+,-,-,0,-,+,+,-,0,+,-,-,0,-
028C+032F,ʌ̯,1,LATIN SMALL LETTER TURNED V and COMBINING INVERTED BREVE BELOW,-,0,+,+,0,-,-,+,-,0,0,+,-,0,-,-,-,0,-,-,-,-,-,+,-,-,0,-,+,-,-,0,-,-,-,0,-
028D,ʍ,32,,0,0,-,+,-,-,-,+,-,+,0,+,-,-,-,+,+,-,-,-,-,-,-,-,-,0,+,-,-,+,-,0,-,-,+,0,-
028D+02B2,ʍʲ,1,,0,0,-,+,-,-,-,+,-,+,0,+,-,-,+,+,+,-,-,-,-,-,-,-,-,0,+,-,-,+,-,0,-,-,+,0,-
028E,ʎ,99,voiced palatal lateral approximant consonant,0,-,+,-,-,+,-,+,+,0,+,+,-,-,+,+,-,0,+,-,-,-,-,+,-,0,0,-,+,-,-,-,-,-,0,0,-
028E+02B1,ʎʱ,1,breathy palatal lateral approximant consonant,0,-,+,-,-,+,-,+,+,0,+,+,-,-,+,+,-,0,+,-,-,-,-,+,-,0,0,-,+,+,-,-,-,-,0,0,-
028E+02BC,ʎʼ,1,LATIN SMALL LETTER TURNED Y and MODIFIER LETTER APOSTROPHE,0,-,+,-,-,+,+,+,+,0,+,+,-,-,+,+,-,0,+,-,-,-,-,+,+,0,0,-,+,-,-,-,-,-,0,0,-
028E+031F,ʎ̟,2,voiced advanced palatal lateral approximant consonant,0,-,+,-,-,+,-,+,+,0,+,+,-,-,+,+,-,0,+,-,-,-,-,+,-,0,0,-,+,-,-,-,-,-,0,0,-
028E+0325,ʎ̥,1,voiceless palatal lateral approximant consonant,0,-,+,-,-,+,-,+,+,0,+,+,-,-,+,+,-,0,+,-,-,-,-,-,-,0,0,-,+,+,-,-,-,-,0,0,-
028F,ʏ,12,voiced rounded near-close near-front vowel,-,0,+,-,0,-,-,+,-,0,0,+,-,0,+,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,0,+,-,-,0,-
0290,ʐ,40,voiced retroflex sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,-,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0290+02B7,ʐʷ,1,voiced labialized retroflex sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,-,-,-,-,0,0,+,0,-,-,0,-,-,+,-,0,+,-,-,-,-,+,-,-,0,0,-
0290+0330,ʐ̰,1,creaky retroflex sibilant fricative consonant,0,-,-,0,-,+,+,+,+,+,-,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0290+0347,ʐ͇,8,LATIN SMALL LETTER Z WITH RETROFLEX HOOK and COMBINING EQUALS SIGN BELOW,0,-,-,0,-,+,-,+,+,+,-,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0291,ʑ,13,voiced alveolo-palatal sibilant fricative consonant,0,+,-,-,-,+,-,+,+,+,+,+,-,-,+,+,-,0,-,-,-,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0291+02D0,ʑː,1,long voiced alveolo-palatal sibilant fricative consonant,0,+,-,-,-,+,-,+,+,+,+,+,-,-,+,+,-,0,-,+,-,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0291+1DA3,ʑᶣ,1,voiced labio-palatalized alveolo-palatal sibilant fricative consonant,0,+,-,+,-,+,-,+,+,+,+,+,-,-,+,+,+,0,-,-,-,-,-,+,-,0,+,-,-,-,-,+,-,-,0,0,-
0292,ʒ,310,voiced palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0292+02B2,ʒʲ,2,voiced palatalized palato-alveolar sibilant fricative consonant,0,-,-,+,-,+,-,+,+,+,+,+,-,-,+,+,-,0,-,-,-,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0292+02B7,ʒʷ,9,voiced labialized palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,+,-,-,-,0,0,+,0,-,-,0,-,-,+,-,0,+,-,-,-,-,+,-,-,0,0,-
0292+02C0,ʒˀ,1,voiced glottalized palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,+,+,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0292+02D0,ʒː,11,long voiced palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,+,-,-,-,0,0,-,0,-,+,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0292+02E0,ʒˠ,2,voiced velarized palato-alveolar sibilant fricative consonant,0,-,-,+,-,+,-,+,+,+,+,+,-,-,-,+,-,0,-,-,-,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0292+0324,ʒ̤,1,breathy palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,+,-,+,-,-,0,0,-
0292+0347,ʒ͇,1,LATIN SMALL LETTER EZH and COMBINING EQUALS SIGN BELOW,0,-,-,0,-,+,-,+,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0292+0348+02D0,ʒ͈ː,1,long fortis voiced palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,+,-,-,+,0,0,-,0,-,+,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
0294,ʔ,943,voiceless glottal stop consonant,0,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
0294+0077,ʔw,1,LATIN LETTER GLOTTAL STOP and LATIN SMALL LETTER W,0,0,-|+,+,-,+|-,+|-,-|+,-,-,0,-|+,-,-,-,+,-|+,-,-,-,-,-,-,-|+,-,0,+,-,-|+,-,-,0,-,-,+,0,-
0294+014B+01C0,ʔŋǀ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0294+014B+01C1,ʔŋǁ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0294+014B+01C2,ʔŋǂ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0294+014B+01C3,ʔŋǃ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0294+014B+0298,ʔŋʘ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0294+027E,ʔɾ,1,LATIN LETTER GLOTTAL STOP and LATIN SMALL LETTER R WITH FISHHOOK,0,+,-|+,0,-,+,+|-,-|+,-|+,-,-,-,-,-,0,0,-,0,-,-,0,-,-,-|+,-,0,0,-,-|+,-,-,-,-,-|+,0,0,-
0294+02B2,ʔʲ,20,voiceless palatalized glottal stop consonant,0,0,-,+,-,+,+,-,-,-,0,+,-,-,+,+,-,0,-,-,-,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
0294+02B7,ʔʷ,20,voiceless labialized glottal stop consonant,0,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,+,0,-,-,0,-,-,-,-,0,+,-,-,-,-,0,-,-,0,0,-
0294+02D0,ʔː,17,long voiceless glottal stop consonant,0,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,-,0,-,+,0,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
0294+02D0+02B2,ʔːʲ,1,,0,0,-,+,-,+,+,-,-,-,0,+,-,-,+,+,-,0,-,+,-,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
0294+02E4,ʔˤ,4,voiceless pharyngealized glottal stop consonant,-,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,-,0,-,-,0,-,-,-,-,+,0,-,-,-,-,0,-,-,0,0,-
0294+032C,ʔ̬,1,stiff glottal stop consonant,0,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
0295,ʕ,41,voiced pharyngeal fricative consonant,0,0,-,+,-,+,-,+,-,+,0,+,-,-,-,-,-,0,-,-,+,-,-,+,-,0,0,-,-,-,-,0,-,-,0,0,-
0295+02B7,ʕʷ,3,voiced labialized pharyngeal fricative consonant,0,0,-,+,-,+,-,+,-,+,0,+,-,-,-,-,+,0,-,-,+,-,-,+,-,0,+,-,-,-,-,0,-,-,0,0,-
0295+02B7+02BC,ʕʷʼ,1,LATIN LETTER PHARYNGEAL VOICED FRICATIVE and MODIFIER LETTER SMALL W and MODIFIER LETTER APOSTROPHE,0,0,-,+,-,+,+,+,-,+,0,+,-,-,-,-,+,0,-,-,+,-,-,+,+,0,+,-,-,-,-,0,-,-,0,0,-
0295+02BC,ʕʼ,1,LATIN LETTER PHARYNGEAL VOICED FRICATIVE and MODIFIER LETTER APOSTROPHE,0,0,-,+,-,+,+,+,-,+,0,+,-,-,-,-,-,0,-,-,+,-,-,+,+,0,0,-,-,-,-,0,-,-,0,0,-
0295+02D0,ʕː,5,long voiced pharyngeal fricative consonant,0,0,-,+,-,+,-,+,-,+,0,+,-,-,-,-,-,0,-,+,+,-,-,+,-,0,0,-,-,-,-,0,-,-,0,0,-
0295+031D,ʕ̝,3,voiced raised pharyngeal fricative consonant,0,0,-,+,-,+,-,+,-,+,0,+,-,-,-,-,-,0,-,-,+,-,-,+,-,0,0,-,-,-,-,0,-,-,0,0,-
0295+0330,ʕ̰,1,creaky pharyngeal fricative consonant,0,0,-,+,-,+,+,+,-,+,0,+,-,-,-,-,-,0,-,-,+,-,-,+,-,0,0,-,-,-,-,0,-,-,0,0,-
0295+0330+02B7,ʕ̰ʷ,1,creaky labialized pharyngeal fricative consonant,0,0,-,+,-,+,+,+,-,+,0,+,-,-,-,-,+,0,-,-,+,-,-,+,-,0,+,-,-,-,-,0,-,-,0,0,-
0299,ʙ,2,voiced bilabial trill consonant,0,0,+,0,-,+,-,+,-,0,0,-,-,-,0,0,+,-,-,-,0,-,-,+,-,0,-,-,+,-,-,0,-,-,0,0,+
029B+0325,ʛ̥,1,voiceless uvular implosive stop consonant,0,0,-,+,-,+,-,-,-,-,0,+,-,-,-,-,-,0,-,-,-,+,-,-,-,0,0,-,-,+,-,0,-,-,0,0,-
029D,ʝ,48,voiced palatal fricative consonant,0,-,-,-,-,+,-,+,+,+,+,+,-,-,+,+,-,0,-,-,-,-,-,+,-,0,0,-,-,-,-,-,-,-,0,0,-
029D+031F,ʝ̟,1,voiced advanced palatal fricative consonant,0,-,-,-,-,+,-,+,+,+,+,+,-,-,+,+,-,0,-,-,-,-,-,+,-,0,0,-,-,-,-,-,-,-,0,0,-
029F,ʟ,1,voiced velar lateral approximant consonant,0,0,+,-,-,+,-,+,-,0,0,+,-,-,-,+,-,0,+,-,-,-,-,+,-,0,0,-,+,-,-,0,-,-,0,0,-
029F+0353+0325,ʟ͓̥,1,,0,0,-,-,-,+,-,+,-,+,0,+,-,-,-,+,-,0,+,-,-,-,-,-,-,0,0,-,-,+,-,0,-,-,0,0,-
02A1,ʡ,1,voiced pharyngeal stop consonant,0,0,-,0,-,+,-,-,-,-,0,-,+,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
02B0+0063,ʰc,1,pre-aspirated voiceless palatal stop consonant,0,-,-,-,-,+,-,-,+,-,+,+,-,-,+,+,-,0,-,-,-,-,-,-,-,0,0,-,-,+,-,-,-,-,0,0,-
02B0+006B,ʰk,5,pre-aspirated voiceless velar stop consonant,0,0,-,-,-,+,-,-,-,-,0,+,-,-,-,+,-,0,-,-,-,-,-,-,-,0,0,-,-,+,-,0,-,-,0,0,-
02B0+006B+02B7,ʰkʷ,2,pre-aspirated voiceless labialized velar stop consonant,0,0,-,-,-,+,-,-,-,-,0,+,-,-,-,+,+,0,-,-,-,-,-,-,-,0,+,-,-,+,-,0,-,-,0,0,-
02B0+0070,ʰp,4,pre-aspirated voiceless bilabial stop consonant,0,0,-,0,-,+,-,-,-,-,0,-,-,-,0,0,+,-,-,-,0,-,-,-,-,0,-,-,-,+,-,0,-,-,0,0,-
02B0+0071,ʰq,1,pre-aspirated voiceless uvular stop consonant,0,0,-,+,-,+,-,-,-,-,0,+,-,-,-,-,-,0,-,-,-,-,-,-,-,0,0,-,-,+,-,0,-,-,0,0,-
02B0+0073+032A+007C+02B0+0073,ʰs̪|ʰs,1,,0,+,-,0,-,+,-,+,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,+,-,+,-,-,0,0,-
02B0+0074,ʰt,5,pre-aspirated voiceless alveolar stop consonant,0,+,-,0,-,+,-,-,+,-,-,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,+,-,-,-,-,0,0,-
02B0+0074+0073,ʰts,1,pre-aspirated voiceless alveolar sibilant affricate consonant,0,+,-,0,-,+,-,-,+,+,-,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,+,-,+,-,-,0,0,-
02B0+0074+0320+0283,ʰt̠ʃ,3,pre-aspirated voiceless retracted palatal sibilant affricate consonant,0,-,-,0,-,+,-,-,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,+,-,+,-,-,0,0,-
02B0+0283,ʰʃ,1,pre-aspirated voiceless palato-alveolar sibilant fricative consonant,0,-,-,0,-,+,-,+,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,-,-,0,0,-,-,+,-,+,-,-,0,0,-
02B1+0062,ʱb,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1+0064,ʱd,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1+006A,ʱj,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1+006C,ʱl,1,MODIFIER LETTER SMALL H WITH HOOK and LATIN SMALL LETTER L,0,+,+,0,-,+,-,+,+,0,-,-,-,-,0,0,-,0,+,-,0,-,-,+,-,0,0,-,+,+,-,-,-,-,0,0,-
02B1+006D,ʱm,4,MODIFIER LETTER SMALL H WITH HOOK and LATIN SMALL LETTER M,0,0,-,0,-,+,-,-,-,0,0,-,-,-,0,0,+,-,-,-,0,-,+,+,-,0,-,-,+,+,-,0,-,-,0,0,-
02B1+006E,ʱn,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1+006E+032A,ʱn̪,2,MODIFIER LETTER SMALL H WITH HOOK and LATIN SMALL LETTER N and COMBINING BRIDGE BELOW,0,+,-,0,-,+,-,-,+,0,+,-,-,-,0,0,-,0,-,-,0,-,+,+,-,0,0,-,+,+,-,-,-,-,0,0,-
02B1+0077,ʱw,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1+014B,ʱŋ,1,MODIFIER LETTER SMALL H WITH HOOK and LATIN SMALL LETTER ENG,0,0,-,-,-,+,-,-,-,0,0,+,-,-,-,+,-,0,-,-,-,-,+,+,-,0,0,-,+,+,-,0,-,-,0,0,-
02B1+025F,ʱɟ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1+027E,ʱɾ,3,MODIFIER LETTER SMALL H WITH HOOK and LATIN SMALL LETTER R WITH FISHHOOK,0,+,+,0,-,+,-,+,+,0,-,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,+,+,-,-,-,+,0,0,-
02B1+027E+032A,ʱɾ̪,1,MODIFIER LETTER SMALL H WITH HOOK and LATIN SMALL LETTER R WITH FISHHOOK and COMBINING BRIDGE BELOW,0,+,+,0,-,+,-,+,+,0,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,+,+,-,-,-,+,0,0,-
02BC+006D,ʼm,1,MODIFIER LETTER APOSTROPHE and LATIN SMALL LETTER M,0,0,-,0,-,+,+,-,-,0,0,-,-,-,0,0,+,-,-,-,0,-,+,+,+,0,-,-,+,-,-,0,-,-,0,0,-
02BC+006E,ʼn,1,MODIFIER LETTER APOSTROPHE and LATIN SMALL LETTER N,0,+,-,0,-,+,+,-,+,0,-,-,-,-,0,0,-,0,-,-,0,-,+,+,+,0,0,-,+,-,-,-,-,-,0,0,-
02BC+014B+01C0,ʼŋǀ,1,MODIFIER LETTER APOSTROPHE and LATIN SMALL LETTER ENG and LATIN LETTER DENTAL CLICK,0,+,-,-,+,+,+,-,+,-,+,+,-,-,-,+,-,0,-,-,-,-,+,+,+,0,0,-,-,-,-,-,-,-,0,0,-
02BC+014B+01C3,ʼŋǃ,1,MODIFIER LETTER APOSTROPHE and LATIN SMALL LETTER ENG and LATIN LETTER RETROFLEX CLICK,0,+,-,-,+,+,+,-,+,-,-,+,-,-,-,+,-,0,-,-,-,-,+,+,+,0,0,-,-,-,-,-,-,-,0,0,-
02C0+0062,ˀb,7,pre-glottalized voiced bilabial stop consonant,0,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,+,-,-,-,0,-,-,+,-,0,-,-,-,-,-,0,-,-,0,0,-
02C0+0062+0349,ˀb͉,1,pre-glottalized lenis voiced bilabial stop consonant,0,0,-,0,-,+,+,-,-,-,0,-,-,-,0,0,+,-,-,-,0,-,-,+,-,0,-,-,-,-,-,0,-,-,0,0,-
02C0+0063,ˀc,1,pre-glottalized voiceless palatal stop consonant,0,-,-,-,-,+,+,-,+,-,+,+,-,-,+,+,-,0,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,0,0,-
02C0+0064,ˀd,3,pre-glottalized voiced alveolar stop consonant,0,+,-,0,-,+,+,-,+,-,-,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,-,-,-,0,0,-
02C0+0064+0320+0292,ˀd̠ʒ,1,MODIFIER LETTER GLOTTAL STOP and LATIN SMALL LETTER D and COMBINING MINUS SIGN BELOW and LATIN SMALL LETTER EZH,0,-,-,0,-,+,+,-,+,+,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,+,-,-,0,0,-
02C0+0064+032A,ˀd̪,1,pre-glottalized voiced dental alveolar stop consonant,0,+,-,0,-,+,+,-,+,-,+,-,-,-,0,0,-,0,-,-,0,-,-,+,-,0,0,-,-,-,-,-,-,-,0,0,-
02C0+006A,ˀj,11,pre-glottalized voiced palatal approximant consonant,0,0,+,-,-,-,+,+,-,0,0,+,-,-,+,+,-,0,-,-,-,-,-,+,-,0,0,-,+,-,-,0,-,-,+,0,-
02C0+006A+0325,ˀj̥,1,pre-glottalized voiceless palatal approximant consonant,0,0,+,-,-,-,-,+,-,0,0,+,-,-,+,+,-,0,-,-,-,-,-,-,-,0,0,-,+,+,-,0,-,-,+,0,-
02C0+006A+0330,ˀj̰,1,pre-glottalized creaky palatal approximant consonant,0,0,+,-,-,-,+,+,-,0,0,+,-,-,+,+,-,0,-,-,-,-,-,+,-,0,0,-,+,-,-,0,-,-,+,0,-
02C0+006B,ˀk,1,pre-glottalized voiceless velar stop consonant,0,0,-,-,-,+,+,-,-,-,0,+,-,-,-,+,-,0,-,-,-,-,-,-,-,0,0,-,-,-,-,0,-,-,0,0,-
