GlyphID,Allophone,Count,Frequency
025B+0324+02D0,ɛ̤ː,6,1.0000
025B+0324+02D1,ɛ̤ˑ,2,1.0000
025B+032F,ɛ̯,1,1.0000
025B+0330,ɛ̰,2,1.0000
025B+0330+02D0,ɛ̰ː,1,1.0000
025B+0330+02D1,ɛ̰ˑ,1,1.0000
025C,ɜ,13,0.5000
025C,a,1,0.0385
025C,ɜ̟,1,0.0385
025C,ə̆,1,0.0385
025C,ɑ,1,0.0385
025C,ə,1,0.0385
025C,æ̤,1,0.0385
025C,ɜ̃,1,0.0385
025C,ɜ̠,1,0.0385
025C,ɞ̠,1,0.0385
025C,ɛ,1,0.0385
025C,ɞ,1,0.0385
025C,a̟,1,0.0385
025C,ɔ,1,0.0385
025C+026A+032F,ɜɪ̯,1,1.0000
025C+02D0,ɜː,1,1.0000
025C+0303,ɜ̃,2,1.0000
025E,ɞ,1,1.0000
025F,ɟ,209,0.8360
025F,c,6,0.0240
025F,d̠ʒ,5,0.0200
025F,ɲɟ,3,0.0120
025F,ɲ,3,0.0120
025F,ɟː,2,0.0080
025F,ɡʲ,2,0.0080
025F,j,2,0.0080
025F,ɟ̥,2,0.0080
025F,ʄ,1,0.0040
025F,ɡj,1,0.0040
025F,ʔ,1,0.0040
025F,ʝ,1,0.0040
025F,ŋɡʲ,1,0.0040
025F,ʲdn,1,0.0040
025F,ɡɟ,1,0.0040
025F,ɟʝ,1,0.0040
025F,ɟ̚,1,0.0040
025F,ɟʑ,1,0.0040
025F,ʲn,1,0.0040
025F,ɡ,1,0.0040
025F,ɟʷ,1,0.0040
025F,ɟʲ,1,0.0040
025F,c̚,1,0.0040
025F,z,1,0.0040
025F+0266,ɟɦ,1,1.0000
025F+029D,ɟʝ,16,0.7273
025F+029D,cç,2,0.0909
025F+029D,ʝ,2,0.0909
025F+029D,ɲɟʝ,1,0.0455
025F+029D,ɟ,1,0.0455
025F+029D+02B7,ɟʝʷ,3,1.0000
025F+029D+02D0,ɟʝː,2,1.0000
025F+02B1,ɟʱ,2,1.0000
025F+02B2,ɟʲ,3,1.0000
025F+02B7,ɟʷ,4,1.0000
025F+02D0,ɟː,13,0.9286
025F+02D0,ɟ,1,0.0714
025F+0324,ɟ̤,1,1.0000
025F+0330+0329,ʲt̚,1,0.2500
025F+0330+0329,t̠ʃ,1,0.2500
025F+0330+0329,ɟ̰̩,1,0.2500
025F+0330+0329,ʲd̚,1,0.2500
0260,ɠ,12,0.8571
0260,ɡ,1,0.0714
0260,ɠ̥,1,0.0714
0260+0253,ɠɓ,4,0.8000
0260+0253,ɓʷ,1,0.2000
0260+02D0,ɠː,1,1.0000
0260+0325,ɠ̥,2,1.0000
0260+0325+02B2,ɠ̥ʲ,1,1.0000
0260+0325+02B7,ɠ̥ʷ,1,1.0000
0261,ɡ,950,0.7480
0261,ɣ,61,0.0480
0261,ɡʷ,35,0.0276
0261,ŋɡ,33,0.0260
0261,ɡʲ,33,0.0260
0261,k,22,0.0173
0261,ɡ̚,16,0.0126
0261,ɡ̟,9,0.0071
0261,ʁ,8,0.0063
0261,ŋ,8,0.0063
0261,ɟ,7,0.0055
0261,ɡː,6,0.0047
0261,ɡ̥,6,0.0047
0261,ɡ̠,5,0.0039
0261,ʔ,4,0.0031
0261,k̚,4,0.0031
0261,ɡʱ,4,0.0031
0261,x,4,0.0031
0261,ɡⁿ,3,0.0024
0261,k͉,3,0.0024
0261,q,3,0.0024
0261,ɡɣ,2,0.0016
0261,ɡʲʷ,2,0.0016
0261,q̚,2,0.0016
0261,ɡv,2,0.0016
0261,kʰ,2,0.0016
0261,d̠ʒ,2,0.0016
0261,ɡ̃,2,0.0016
0261,ɠ,2,0.0016
0261,ɡˠ,1,0.0008
0261,ɡb,1,0.0008
0261,k̰,1,0.0008
0261,ʷɡ,1,0.0008
0261,ɣx,1,0.0008
0261,ʕ,1,0.0008
0261,ɡw,1,0.0008
0261,ʝ,1,0.0008
0261,ɡˤ,1,0.0008
0261,ɡx,1,0.0008
0261,ɡ͉,1,0.0008
0261,ɣʷ,1,0.0008
0261,ɡŋ,1,0.0008
0261,kʼ,1,0.0008
0261,ɣː,1,0.0008
0261,ɣ̞,1,0.0008
0261,ˀk͉,1,0.0008
0261,ɡ̟ʲ,1,0.0008
0261,χ,1,0.0008
0261,ŋk,1,0.0008
0261,ɣʲ,1,0.0008
0261,ŋɡ̟,1,0.0008
0261,ŋˀ,1,0.0008
0261,mɡ,1,0.0008
0261,j,1,0.0008
0261,ɰ,1,0.0008
0261,ŋɡʷ,1,0.0008
0261,t,1,0.0008
0261,nɡ,1,0.0008
0261,ɡˠʷ,1,0.0008
0261+0062,ɡb,337,0.9158
0261+0062,ŋmɡb,13,0.0353
0261+0062,ɡbʲ,4,0.0109
0261+0062,ɡbʷ,4,0.0109
0261+0062,kpʰ,1,0.0027
0261+0062,ŋɡb,1,0.0027
0261+0062,db,1,0.0027
0261+0062,ŋm,1,0.0027
0261+0062,ɠɓ,1,0.0027
0261+0062,kp,1,0.0027
0261+0062,ŋmɡbʷ,1,0.0027
0261+0062,ɣβ,1,0.0027
0261+0062,ɟb,1,0.0027
0261+0062,ɡbⁿ,1,0.0027
0261+0062+0072,ɡbr,1,1.0000
0261+0062+027E,ɡbɾ,1,1.0000
0261+0062+02B2,ɡbʲ,3,1.0000
0261+0062+02B7,ɡbʷ,1,1.0000
0261+0062+02D0,ɡbː,2,1.0000
0261+0062+02E4,ɡbˤ,1,1.0000
0261+0062+0329,ɡb̩,1,1.0000
0261+006D,ɡm,1,1.0000
0261+0076,ɡv,2,1.0000
0261+01C0,ɡǀ,6,1.0000
0261+01C0+006B+0078+02BC,ɡǀkxʼ,1,1.0000
0261+01C0+006B+02B0,ɡǀkʰ,1,0.5000
0261+01C0+006B+02B0,ɡǀqʰ,1,0.5000
0261+01C0+0078,ɡǀx,2,1.0000
0261+01C0+0078+02BC,ɡǀxʼ,1,1.0000
0261+01C0+02B1,ɡǀʱ,1,1.0000
0261+01C1,ɡǁ,4,1.0000
0261+01C1+006B+0078+02BC,ɡǁkxʼ,1,1.0000
0261+01C1+006B+02B0,ɡǁqʰ,1,0.5000
0261+01C1+006B+02B0,ɡǁkʰ,1,0.5000
0261+01C1+0078,ɡǁx,2,1.0000
0261+01C1+0078+02BC,ɡǁxʼ,1,1.0000
0261+01C2,ɡǂ,2,1.0000
0261+01C2+006B+0078+02BC,ɡǂkxʼ,1,1.0000
0261+01C2+006B+02B0,ɡǂqʰ,1,0.5000
0261+01C2+006B+02B0,ɡǂkʰ,1,0.5000
0261+01C2+0078,ɡǂx,1,1.0000
0261+01C3,ɡǃ,5,1.0000
0261+01C3+006B+0078+02BC,ɡǃkxʼ,1,1.0000
0261+01C3+006B+02B0,ɡǃkʰ,1,0.5000
0261+01C3+006B+02B0,ɡǃqʱ,1,0.5000
0261+01C3+0078,ɡǃx,2,1.0000
0261+01C3+0078+02BC,ɡǃxʼ,1,1.0000
0261+01C3+02B1,ɡǃʱ,1,1.0000
0261+0253,ɡɓ,1,1.0000
0261+0263,ɡɣ,2,0.6667
0261+0263,ɡ,1,0.3333
0261+0266,ɡɦ,1,1.0000
0261+027E,ɡɾ,1,1.0000
0261+0298,ɡʘ,1,1.0000
0261+0298+006B+0078+02BC,ɡʘkxʼ,1,1.0000
0261+0298+006B+02B0,ɡʘkʰ,1,0.5000
0261+0298+006B+02B0,ɡʘqʰ,1,0.5000
0261+0298+0078,ɡʘx,1,1.0000
0261+02B1,ɡʱ,14,1.0000
0261+02B2,ɡʲ,52,0.9286
0261+02B2,ɡ,1,0.0179
0261+02B2,ɡ̥ʲ,1,0.0179
0261+02B2,k,1,0.0179
0261+02B2,kʰʲ,1,0.0179
0261+02B2+02B7,ɡʲʷ,2,1.0000
0261+02B7,ɡʷ,143,0.9662
0261+02B7,ɡ̥ʷ,1,0.0068
0261+02B7,kʰʷ,1,0.0068
0261+02B7,ɡːʷ,1,0.0068
0261+02B7,ɡʲ,1,0.0068
0261+02B7,kʷ,1,0.0068
0261+02BC,ɡʼ,1,1.0000
0261+02BC+006B+0078+02BC,ɡʼkxʼ,1,1.0000
0261+02D0,ɡː,44,0.9565
0261+02D0,ɡ,1,0.0217
0261+02D0,ɡːˤ,1,0.0217
0261+0303,ɡ̃,2,1.0000
0261+031F,ɡ̟,3,0.6000
0261+031F,k͉̟,1,0.2000
0261+031F,ɡ̟̚,1,0.2000
0261+031F+02B2,d̠ʒʲ,1,0.5000
0261+031F+02B2,ɡ̟ʲ,1,0.5000
0261+0324,ɡ̤,9,0.9000
0261+0324,ŋɡ̤,1,0.1000
0261+0324+01C0,ɡ̤ǀ,1,1.0000
0261+0324+01C1,ɡ̤ǁ,1,1.0000
0261+0324+01C3,ɡ̤ǃ,2,1.0000
0261+0324+02B7,ɡ̤ʷ,2,1.0000
0261+0324+02D0,ɡ̤ː,1,1.0000
0261+0324+0325,ɡ̤̥,2,0.4000
0261+0324+0325,ɡ,1,0.2000
0261+0324+0325,ɟ,1,0.2000
0261+0324+0325,c̤,1,0.2000
0261+0329,ɡ̩,1,1.0000
0261+0329+02B7,ɡ̩ʷ,1,1.0000
0261+0330,ɡ̰,1,0.2000
0261+0330,k,1,0.2000
0261+0330,ɡ̚,1,0.2000
0261+0330,ŋ̚,1,0.2000
0261+0330,k̚,1,0.2000
0261+0348+02D0,ɡ͈ːʷ,1,0.5000
0261+0348+02D0,ɡ͈ː,1,0.5000
0261+1DA3,ɡᶣ,3,1.0000
0261+203C,ɡ‼,1,1.0000
0261+203C+0078,ɡ‼x,1,1.0000
0261+203C+0078+02BC,ɡ‼xʼ,1,1.0000
0261+203C+02B1,ɡ‼ʱ,1,1.0000
0262,ɢ,13,0.4815
0262,ʁ,4,0.1481
0262,q,2,0.0741
0262,ʀ,1,0.0370
0262,ɢʁ,1,0.0370
0262,ɢ̥,1,0.0370
0262,q̚,1,0.0370
0262,ʕ,1,0.0370
0262,ʔ,1,0.0370
0262,ɢʲ,1,0.0370
0262,qʰ,1,0.0370
0262+01C0,ɢǀ,1,0.5000
0262+01C0,ɴǀɢ,1,0.5000
0262+01C0+0071+02B0,ɴɢǀqʰ,1,0.5000
0262+01C0+0071+02B0,ɢǀqʰ,1,0.5000
0262+01C1,ɢǁ,1,0.5000
0262+01C1,ɴǁɢ,1,0.5000
0262+01C1+0071+02B0,ɢǁqʰ,1,0.5000
0262+01C1+0071+02B0,ɴɢǁqʰ,1,0.5000
0262+01C2,ɴǂɢ,1,0.5000
0262+01C2,ɢǂ,1,0.5000
0262+01C3,ɴǃɢ,1,0.5000
0262+01C3,ɢǃ,1,0.5000
0262+01C3+0071+02B0,ɴɢǃqʰ,1,0.5000
0262+01C3+0071+02B0,ɢǃqʰ,1,0.5000
0262+0298,ɢʘ,1,0.5000
0262+0298,ɴʘɢ,1,0.5000
0262+02B1,ɢʱ,1,1.0000
0262+02B7,ɢʷ,4,1.0000
0262+02D0,qː,1,0.5000
0262+02D0,ɢː,1,0.5000
0263,ɣ,226,0.8071
0263,ɡ,12,0.0429
0263,ɣʷ,7,0.0250
0263,ɣʲ,5,0.0179
0263,ɰ,4,0.0143
0263,x,4,0.0143
0263,j,3,0.0107
0263,ɣ̃,2,0.0071
0263,k,2,0.0071
0263,r,2,0.0071
0263,ʁ,1,0.0036
0263,ɡɣ,1,0.0036
0263,ʷɣ,1,0.0036
0263,ʝ,1,0.0036
0263,kʰ,1,0.0036
0263,ɣˑ,1,0.0036
0263,xˑ,1,0.0036
0263,ŋɡ,1,0.0036
0263,ɟ,1,0.0036
0263,ɣʲʷ,1,0.0036
0263,h,1,0.0036
0263,q,1,0.0036
0263,ɣ̟,1,0.0036
0263+0076,ɣv,1,1.0000
0263+02B2,ɣʲ,1,1.0000
0263+02B7,ɣʷ,16,0.7619
0263+02B7,w,3,0.1429
0263+02B7,ɣ̃ʷ,1,0.0476
0263+02B7,ɰʷ,1,0.0476
0263+02C0,ɣˀ,1,1.0000
0263+02D0,ɣː,1,1.0000
0263+031F+02B2,ɣ̟ʲ,1,1.0000
0263+0324,ɣ̤,1,1.0000
0263+0325,ɣ̥,1,1.0000
0263+0329,ɣ̩,1,1.0000
0263+0348+02D0,ɣ͈ː,1,0.5000
0263+0348+02D0,ɣ͈ːʷ,1,0.5000
0264,ɤ,21,0.6364
0264,ə,2,0.0606
0264,ɤ̥,1,0.0303
0264,ɪ,1,0.0303
0264,e,1,0.0303
0264,oɤ,1,0.0303
0264,ɤ̃,1,0.0303
0264,o,1,0.0303
0264,ɤː,1,0.0303
0264,e̞,1,0.0303
0264,ɯ,1,0.0303
0264,ɤɰ,1,0.0303
0264+02D0,ɤː,7,0.8750
0264+02D0,ɯː,1,0.1250
0264+02DE,ɤ˞,1,0.3333
0264+02DE,e̞˞,1,0.3333
0264+02DE,oɤ˞,1,0.3333
0264+0303,ɤ̃,3,1.0000
0264+0303+02D0,ɤ̃ː,1,1.0000
0264+0303+031E,ɤ̞̃,2,0.6667
0264+0303+031E,ɯ̃,1,0.3333
0264+031E,ɤ̞,2,0.3333
0264+031E,ɤ̞̥,2,0.3333
0264+031E,ɤ̞̆,1,0.1667
0264+031E,ɯ,1,0.1667
0264+031E+02D0,ɤ̞ː,1,1.0000
0264+0324,ɤ̤,1,1.0000
0264+0324+02D0,ɤ̤ː,1,1.0000
0264+032F,ɤ̯,1,1.0000
0265,ɥ,36,0.9231
0265,ɥ̥,1,0.0256
0265,y,1,0.0256
0265,ʝʷ,1,0.0256
0265+0303,ɥ̃,4,1.0000
0265+0325,ɥ̥,2,1.0000
0266,ɦ,52,0.8525
0266,h,3,0.0492
0266,ɦʲ,1,0.0164
0266,ɦˠʷ,1,0.0164
0266,ɦˠ,1,0.0164
0266,ɦ̃,1,0.0164
0266,ɦ̥,1,0.0164
0266,x,1,0.0164
0266+02B7,ɦʷ,2,1.0000
0266+0324,ɦ̤,2,1.0000
0267,ɧ,2,1.0000
0268,ɨ,155,0.6828
0268,ɨ̃,15,0.0661
0268,i,6,0.0264
0268,ɨː,6,0.0264
0268,ɨ̥,5,0.0220
0268,u,5,0.0220
0268,ɪ̈,4,0.0176
0268,ɪ,4,0.0176
0268,ʉ,3,0.0132
0268,ə,3,0.0132
0268,ɯ,3,0.0132
0268,ɨ̰,2,0.0088
0268,iː,2,0.0088
0268,j,1,0.0044
0268,ʊ,1,0.0044
0268,ʏ,1,0.0044
0268,ɨ̯,1,0.0044
0268,əː,1,0.0044
0268,ɪ̈̆,1,0.0044
0268,ɵ,1,0.0044
0268,ɨ̆,1,0.0044
0268,ə̃,1,0.0044
0268,uː,1,0.0044
0268,ɨˑ,1,0.0044
0268,ɐ,1,0.0044
0268,e,1,0.0044
0268,z̞̩,1,0.0044
0268+0061,ɨa,1,1.0000
0268+0069,ɨi,1,1.0000
0268+0259,ɨə,1,1.0000
0268+02D0,ɨː,37,0.9737
0268+02D0,ɨ̃ː,1,0.0263
0268+02DE,ɨ˞,2,0.5000
0268+02DE,ɨ˞ː,1,0.2500
0268+02DE,ɨ̥˞,1,0.2500
0268+0303,ɨ̃,21,0.9130
0268+0303,ã,1,0.0435
0268+0303,ɨ,1,0.0435
0268+0303+02D0,ɨ̃ː,4,1.0000
0268+0306,ɨ̆,1,1.0000
0268+031C,ɨ̜,1,1.0000
0268+0325,ɪ̥̈,1,0.5000
0268+0325,ɨ̥,1,0.5000
026A,ɪ,268,0.7444
026A,i,20,0.0556
026A,ɪ̃,14,0.0389
026A,ɪ̠,6,0.0167
026A,ɪ̈,5,0.0139
026A,ɪ̥,4,0.0111
026A,e,4,0.0111
026A,ɪː,4,0.0111
026A,ɪ̥̆,2,0.0056
026A,ɪ̤,2,0.0056
026A,ə,2,0.0056
026A,ɛ,2,0.0056
026A,ɯ,2,0.0056
026A,ʊ̜,1,0.0028
026A,ei,1,0.0028
026A,ɪ̰,1,0.0028
026A,ɪ̯,1,0.0028
026A,ɨ̟,1,0.0028
026A,i˞,1,0.0028
026A,iː,1,0.0028
026A,eɛ̯,1,0.0028
026A,ɪi,1,0.0028
026A,e˞,1,0.0028
026A,ɪ̆,1,0.0028
026A,ə̯ɪ,1,0.0028
026A,ʏ,1,0.0028
026A,i̯,1,0.0028
026A,ɘ,1,0.0028
026A,ɪ˞,1,0.0028
026A,ɤ,1,0.0028
026A,j,1,0.0028
026A,e̝,1,0.0028
026A,e̞,1,0.0028
026A,e̯ɪ,1,0.0028
026A,ɪ̰ː,1,0.0028
026A,ĩ,1,0.0028
026A,ɪ̃̈,1,0.0028
026A,ɛ̆,1,0.0028
026A+0061,ɪa,1,1.0000
026A+0061+0303,ɪã,1,1.0000
026A+0069,ɪi,1,1.0000
026A+025B,ɪɛ,1,1.0000
026A+028C,ɪʌ,1,1.0000
026A+02D0,ɪː,78,0.9512
026A+02D0,ɪ̠ː,1,0.0122
026A+02D0,ɪ̃ː,1,0.0122
026A+02D0,ʊ̜ː,1,0.0122
026A+02D0,ə̴ː,1,0.0122
026A+02E0,ɪˠ,1,1.0000
026A+0303,ɪ̃,54,1.0000
026A+0303+02D0,ɪ̃ː,3,1.0000
026A+0308,ɪ̈,4,0.8000
026A+0308,ɨ,1,0.2000
026A+0308+02D0,ɪ̈ː,2,1.0000
026A+0319,ɪ̙,2,0.5000
026A+0319,e̙,1,0.2500
026A+0319,ɪ̙̠,1,0.2500
026A+0319+02D0,ɪ̙ː,1,1.0000
026A+0319+02E0,ɪ̙ˠ,1,1.0000
026A+031D,ɪ̝,1,1.0000
026A+031D+02D0,ɪ̝ː,1,1.0000
026A+0320,ɪ̠,2,0.4000
026A+0320,ɨ,1,0.2000
026A+0320,ɪ,1,0.2000
026A+0320,ɪɪ̠̯,1,0.2000
026A+0324,ɪ̤,2,1.0000
026A+032F,ɪ̯,1,0.5000
026A+032F,ɪ̯̥,1,0.5000
026B,ɫ,1,1.0000
026C,ɬ,79,0.8061
026C,tɬ,6,0.0612
026C,ɬʲ,3,0.0306
026C,h,2,0.0204
026C,ɬ̩,1,0.0102
026C,ʷɬ,1,0.0102
026C,l,1,0.0102
026C,tɮ,1,0.0102
026C,ɬʲʷ,1,0.0102
026C,sɬ,1,0.0102
026C,ʎʲ,1,0.0102
026C,tɬʼ,1,0.0102
026C+02B2,ɬʲ,3,1.0000
026C+02B2+02BC,ɬʲʼ,1,0.5000
026C+02B2+02BC,tɬʲʼ,1,0.5000
026C+02B7,ɬʷ,1,1.0000
026C+02BC,ɬʼ,3,0.7500
026C+02BC,tɬʼ,1,0.2500
026C+02D0,ɬː,2,1.0000
026C+032A,ɬ̪,5,0.8333
026C+032A,ɬ,1,0.1667
026C+033B,ɬ̻,1,1.0000
026D,ɭ,32,0.8889
026D,ɭ̥,2,0.0556
026D,ɭ̩,1,0.0278
026D,ɭʲ,1,0.0278
026D+02B7,ɭʷ,1,1.0000
026D+02D0,ɭː,1,1.0000
026D+0329,ɭ̩,1,1.0000
026E,ɮ,34,0.8947
026E,ʷɮ,1,0.0263
026E,dl,1,0.0263
026E,ɮʲʷ,1,0.0263
026E,ɮʲ,1,0.0263
026E+02B2,ɮʲ,2,1.0000
026E+0324,ɮ̤,1,1.0000
026E+032A,ɮ̪,1,0.5000
026E+032A,ɮ,1,0.5000
026F,ɯ,54,0.7013
026F,ɯ̥,4,0.0519
026F,ɯ̃,4,0.0519
026F,ɤ,3,0.0390
026F,ɰ,2,0.0260
026F,ə,2,0.0260
026F,ɨ,1,0.0130
026F,ɰə,1,0.0130
026F,ɯ̞,1,0.0130
026F,u,1,0.0130
026F,ɯː,1,0.0130
026F,ʋ,1,0.0130
026F,ɯˑ,1,0.0130
026F,ɯ̰,1,0.0130
026F+0061,ɯa,5,1.0000
026F+0069,ɯi,1,1.0000
026F+0259,ɯə,6,1.0000
026F+02D0,ɯː,21,0.9130
026F+02D0,ɯ̃ː,1,0.0435
026F+02D0,uː,1,0.0435
026F+0303,ɯ̃,13,0.6500
026F+0303,n̩,1,0.0500
026F+0303,ɯ̥̃,1,0.0500
026F+0303,ŋ̩,1,0.0500
026F+0303,ŋ̟̩ʲ,1,0.0500
026F+0303,n̩ʲ,1,0.0500
026F+0303,m̩ʲ,1,0.0500
026F+0303,m̩,1,0.0500
026F+0303+0259,ɯ̃ə,1,1.0000
026F+0303+02D0,ɯ̃ː,3,1.0000
026F+0306,ɯ̆,2,1.0000
026F+031E,ɯ̞,5,0.4167
026F+031E,ʊ,2,0.1667
026F+031E,ɤ,1,0.0833
026F+031E,ɯ̞ɰ,1,0.0833
026F+031E,ʌ,1,0.0833
026F+031E,ɤ̞,1,0.0833
026F+031E,ɯ̞̥̆,1,0.0833
026F+031E+032F,ɯ̞̯,1,1.0000
026F+0324,ɯ̤,3,1.0000
026F+0324+0061,ɯ̤a,1,1.0000
026F+0324+02D0,ɯ̤ː,1,1.0000
026F+0330,ɯ̰,1,1.0000
0270,ɰ,18,0.6000
0270,ɡ,2,0.0667
0270,ɣ,2,0.0667
0270,f,1,0.0333
0270,ɰ̥,1,0.0333
0270,ɯ,1,0.0333
0270,β,1,0.0333
0270,ʔ,1,0.0333
0270,v,1,0.0333
0270,ɸ,1,0.0333
0270,ʁ̞,1,0.0333
0270+0303,ɰ̃,1,1.0000
0271,ɱ,16,1.0000
0271+0066,ɱf,12,1.0000
0271+0066+027E,ɱfɾ,1,1.0000
0271+0066+02B2,ɱfʲ,1,1.0000
0271+0066+02B7,ɱfʷ,1,1.0000
0271+0076,ɱv,43,0.9773
0271+0076,ɱvʷ,1,0.0227
0271+0076+027E,ɱvɾ,1,1.0000
0271+0076+02B2,ɱvʲ,1,1.0000
0271+00F0,ɱð,1,1.0000
0271+0324+0066,ɱ̤f,1,1.0000
0271+0325+0066,ɱ̥f,1,1.0000
0272,ɲ,724,0.9061
0272,ŋ,14,0.0175
0272,n,8,0.0100
0272,m,7,0.0088
0272,ɲʷ,6,0.0075
0272,ɲː,6,0.0075
0272,ɲʲ,5,0.0063
0272,ɲ̩,5,0.0063
0272,j̃,5,0.0063
0272,ɲ̥,4,0.0050
0272,j,3,0.0038
0272,ɲᶣ,2,0.0025
0272,ɟɲ,2,0.0025
0272,ñ,1,0.0013
0272,ɲ̚,1,0.0013
0272,ˀɲ,1,0.0013
0272,d̠ʒ,1,0.0013
0272,ʝ̃,1,0.0013
0272,z̻,1,0.0013
0272,ĩ,1,0.0013
0272,ɟ,1,0.0013
0272+0063,ɲc,2,1.0000
0272+0063+02B2,ɲcʲ,1,1.0000
0272+0063+02BC,ɲcʼ,1,1.0000
0272+006A,ɲj,2,1.0000
0272+025F,ɲɟ,30,0.9091
0272+025F,ɲ,1,0.0303
0272+025F,n̠d̠ʒ,1,0.0303
0272+025F,ɟɲ,1,0.0303
0272+025F+0291,ɲɟʑ,1,1.0000
0272+0284,ɲʄ,1,1.0000
0272+0292,ɲʒ,5,1.0000
0272+02B1,ɲʱ,1,1.0000
0272+02B7,ɲʷ,17,1.0000
0272+02BC,ɲʼ,1,1.0000
0272+02D0,ɲː,35,1.0000
0272+031F,ɲ̟,15,0.7500
0272+031F,ŋ,1,0.0500
0272+031F,ɲ̩,1,0.0500
0272+031F,ɲ,1,0.0500
0272+031F,n̠d̠ʒ,1,0.0500
0272+031F,ɲ̟̥,1,0.0500
0272+031F+029D+031F,ɲ̟ʝ̟,1,1.0000
0272+0324,ɲ̤,1,1.0000
0272+0324+0063+02B0,ɲ̤cʰ,1,1.0000
0272+0324+025F+0324,ɲ̤ɟ̤,1,1.0000
0272+0324+02B1,ɲ̤ʱ,1,1.0000
0272+0325,ɲ̥,13,1.0000
0272+0329,ɲ̩,2,1.0000
0272+1DA3,ɲᶣ,2,1.0000
0273,ɳ,39,0.8298
0273,ɽ̃,3,0.0638
0273,ɳ̥,2,0.0426
0273,ɳ̩,2,0.0426
0273,ɳʲ,1,0.0213
0273+0256,ɳɖ,5,1.0000
0273+0256+0072,ɳɖr,1,1.0000
0273+0256+0072+0320,ɳɖr̠,1,1.0000
0273+0256+027D,ɳɖɽ,1,1.0000
0273+0256+0290,ɳɖʐ,2,0.6667
0273+0256+0290,ɳʈʂ,1,0.3333
0273+0266,ɳɦ,1,1.0000
0273+0288,ɳʈ,1,1.0000
0273+0288+0072+0320+0325,ɳʈr̠̥,1,1.0000
0273+02B1,ɳʱ,1,1.0000
0274,ɴ,5,1.0000
0274+0071,ɴq,2,1.0000
0274+0262,ɴɢ,1,1.0000
0274+02D0,ɴː,1,1.0000
0275,ɵ,11,0.7857
0275,ɵ̥,1,0.0714
0275,ɵˑ,1,0.0714
0275,ɵː,1,0.0714
0275+02D0,ɵː,2,1.0000
0275+031E,ɵ̞,7,0.7000
0275+031E,ɵ̞̃,1,0.1000
0275+031E,ø̞,1,0.1000
0275+031E,ə̆,1,0.1000
0275+031E+02D0,ɵ̞ː,5,0.8333
0275+031E+02D0,ɵ̞̃ː,1,0.1667
0275+031E+0306,ɵ̞̆,1,1.0000
0275+0324,ɵ̤,2,1.0000
0275+0324+02D0,ɵ̤ː,1,1.0000
0276+031D,ɑ,1,0.5000
0276+031D,ɶ̝,1,0.5000
0278,ɸ,64,0.8000
0278,f,5,0.0625
0278,p,5,0.0625
0278,pʰ,1,0.0125
0278,h,1,0.0125
0278,β,1,0.0125
0278,v,1,0.0125
0278,ɸʲ,1,0.0125
0278,ɸʷ,1,0.0125
0278+02B0,ɸʰ,1,1.0000
0278+02B2,ɸʲ,3,0.7500
0278+02B2,ɸ,1,0.2500
0278+02B7,pʷ,1,0.5000
0278+02B7,ɸʷ,1,0.5000
0278+02BC,ɸʼ,1,1.0000
0278+02D0,ɸː,1,1.0000
0278+02E0+02B7,ɸ̃ˠʷ,1,0.5000
0278+02E0+02B7,ɸˠʷ,1,0.5000
0278+0303,ɸ̃ʲ,1,0.5000
0278+0303,ɸ̃,1,0.5000
0279,ɹ,29,0.6905
0279,l,2,0.0476
0279,r,2,0.0476
0279,ɾ,2,0.0476
0279,ɯ̯,1,0.0238
0279,ɣ,1,0.0238
0279,d̪,1,0.0238
0279,n̪,1,0.0238
0279,ɹ̃,1,0.0238
0279,ɹ̥,1,0.0238
0279,n,1,0.0238
0279+02E4,ɹˤ,1,1.0000
0279+031D,ɹ̝,1,1.0000
0279+0329,ɹ̩,1,1.0000
0279+0330+02E4,ɹ̰ˤ,1,1.0000
027A,ɺ,14,0.9333
027A,ɺ̥,1,0.0667
027A+02B2,ɺ̥ʲ,1,0.5000
027A+02B2,ɺʲ,1,0.5000
027A+02D0,ɺː,1,1.0000
027B,ɻ,20,0.7407
027B,ɻ̥,4,0.1481
027B,ɾ,2,0.0741
027B,ʐ͇,1,0.0370
027B+02B2,ɻʲ,4,1.0000
027B+02B7,ɻʷ,3,1.0000
027B+02D0,ɻː,1,1.0000
027D,ɽ,52,0.7123
027D,r,3,0.0411
027D,ɽʲ,2,0.0274
027D,ɽ̥,2,0.0274
027D,r̠,2,0.0274
027D,ɽ̃,2,0.0274
027D,ɽʷ,1,0.0137
027D,ɺ̥,1,0.0137
027D,ʈɽ,1,0.0137
027D,ɭ,1,0.0137
027D,l,1,0.0137
027D,ɹ,1,0.0137
027D,ɻ,1,0.0137
027D,ɺ,1,0.0137
027D,ɳ̆,1,0.0137
027D,ɾ,1,0.0137
027D+02B1,ɽʱ,4,1.0000
027D+0303,ɽ̃,3,1.0000
027D+0324,ɽ̤,1,1.0000
027E,ɾ,244,0.6740
027E,r,29,0.0801
027E,ɾ̃,14,0.0387
027E,d,8,0.0221
027E,l,7,0.0193
027E,ɺ,6,0.0166
027E,ɾː,5,0.0138
027E,ɾʲ,4,0.0110
027E,ɾ̥,4,0.0110
027E,r̥,4,0.0110
027E,ɹ,4,0.0110
027E,z͇,3,0.0083
027E,ɽ,3,0.0083
027E,ʐ,2,0.0055
