InventoryID,Glottocode,GlyphID,Phoneme,Allophones
404,luuu1242,006B,k,
404,luuu1242,006B+02B0,kʰ,
404,luuu1242,006B+02B0+02B7,kʰʷ,
404,luuu1242,006B+02B7,kʷ,
404,luuu1242,006C,l,
404,luuu1242,006D,m,
404,luuu1242,006E,n,
404,luuu1242,006F,o,
404,luuu1242,0070,p,
404,luuu1242,0070+02B0,pʰ,
404,luuu1242,0073,s,
404,luuu1242,0074,t,
404,luuu1242,0074+02B0,tʰ,
404,luuu1242,0074+0320+0283,t̠ʃ,
404,luuu1242,0074+0320+0283+02B0,t̠ʃʰ,
404,luuu1242,0075,u,
404,luuu1242,0076,v,
404,luuu1242,014B,ŋ,
404,luuu1242,0254,ɔ,
404,luuu1242,025B,ɛ,
404,luuu1242,0264,ɤ,
404,luuu1242,026F,ɯ,
404,luuu1242,0294,ʔ,
405,halh1238,0061,a,
405,halh1238,0061+0065+031E,ae̞,
405,halh1238,0062,b,
405,halh1238,0064+0320+0292,d̠ʒ,
405,halh1238,0064+032A+007A+032A+007C+0064+007A,d̪z̪|dz,
405,halh1238,0064+032A+007C+0064,d̪|d,
405,halh1238,0065+0320,e̠,
405,halh1238,0069,i,
405,halh1238,006A,j,
405,halh1238,006B+02B0,kʰ,
405,halh1238,006C+032A+007C+006C,l̪|l,
405,halh1238,006C+032A+0325+007C+006C+0325,l̪̥|l̥,
405,halh1238,006D,m,
405,halh1238,006E+032A+007C+006E,n̪|n,
405,halh1238,006F+031F,o̟,
405,halh1238,0070+02B0,pʰ,
405,halh1238,0072+032A+007C+0072,r̪|r,
405,halh1238,0073+032A+007C+0073,s̪|s,
405,halh1238,0074+0320+0283+02B0,t̠ʃʰ,
405,halh1238,0074+032A+0073+032A+02B0+007C+0074+0073+02B0,t̪s̪ʰ|tsʰ,
405,halh1238,0074+032A+02B0+007C+0074+02B0,t̪ʰ|tʰ,
405,halh1238,0075,u,
405,halh1238,0075+0069,ui,
405,halh1238,0078,x,
405,halh1238,0254,ɔ,
405,halh1238,0254+0069,ɔi,
405,halh1238,0261,ɡ,
405,halh1238,026A,ɪ,
405,halh1238,0278,ɸ,
405,halh1238,0283,ʃ,
405,halh1238,028A,ʊ,
405,halh1238,028A+0069,ʊi,
405,halh1238,03B2,β,
406,lusi1240,0061,a,
406,lusi1240,0065+031E,e̞,
406,lusi1240,0068,h,
406,lusi1240,0069,i,
406,lusi1240,006B,k,
406,lusi1240,006C+032A+007C+006C,l̪|l,
406,lusi1240,006D,m,
406,lusi1240,006D+0062,mb,
406,lusi1240,006E+032A+0064+032A+007C+006E+0064,n̪d̪|nd,
406,lusi1240,006E+032A+007C+006E,n̪|n,
406,lusi1240,006F+031E,o̞,
406,lusi1240,0070,p,
406,lusi1240,0072,r,
406,lusi1240,0073+032A+007C+0073,s̪|s,
406,lusi1240,0074+032A+007C+0074,t̪|t,
406,lusi1240,0075,u,
406,lusi1240,014B,ŋ,
406,lusi1240,014B+0261,ŋɡ,
406,lusi1240,027D,ɽ,
406,lusi1240,028D,ʍ,
406,lusi1240,03B2,β,
407,cent1989,0061+031F,a̟,
407,cent1989,0061+031F+02D0,a̟ː,
407,cent1989,0063,c,
407,cent1989,0063+02B0,cʰ,
407,cent1989,0065+02D0,eː,
407,cent1989,0065+031E+0259,e̞ə,
407,cent1989,0068,h,
407,cent1989,0069+02D0,iː,
407,cent1989,006A,j,
407,cent1989,006B,k,
407,cent1989,006B+02B0,kʰ,
407,cent1989,006C+032A+02E0+007C+006C+02E0,l̪ˠ|lˠ,
407,cent1989,006D,m,
407,cent1989,006E+032A+007C+006E,n̪|n,
407,cent1989,006F+02D0,oː,
407,cent1989,0070,p,
407,cent1989,0070+02B0,pʰ,
407,cent1989,0073+032A+007C+0073,s̪|s,
407,cent1989,0074+032A+007C+0074,t̪|t,
407,cent1989,0074+032A+02B0+007C+0074+02B0,t̪ʰ|tʰ,
407,cent1989,0075+0259,uə,
407,cent1989,0075+02D0,uː,
407,cent1989,014B,ŋ,
407,cent1989,0251,ɑ,
407,cent1989,0251+02D0,ɑː,
407,cent1989,0253,ɓ,
407,cent1989,0254,ɔ,
407,cent1989,0254+02D0,ɔː,
407,cent1989,0257+032A+007C+0257,ɗ̪|ɗ,
407,cent1989,0259+02D0,əː,
407,cent1989,025B,ɛ,
407,cent1989,025B+02D0,ɛː,
407,cent1989,0264,ɤ,
407,cent1989,026A,ɪ,
407,cent1989,026F,ɯ,
407,cent1989,026F+0259,ɯə,
407,cent1989,026F+02D0,ɯː,
407,cent1989,0272,ɲ,
407,cent1989,027D,ɽ,
407,cent1989,028A,ʊ,
407,cent1989,028B,ʋ,
407,cent1989,0294,ʔ,
408,khar1287,0061,a,
408,khar1287,0062,b,
408,khar1287,0062+0324,b̤,
408,khar1287,0064+0320+0292,d̠ʒ,
408,khar1287,0064+0320+0292+0324,d̠ʒ̤,
408,khar1287,0064+0324+032A,d̤̪,
408,khar1287,0064+032A,d̪,
408,khar1287,0065,e,
408,khar1287,0069,i,
408,khar1287,006A,j,
408,khar1287,006B,k,
408,khar1287,006B+02B0,kʰ,
408,khar1287,006C+032A+007C+006C,l̪|l,
408,khar1287,006D,m,
408,khar1287,006E+032A+007C+006E,n̪|n,
408,khar1287,006F+031E,o̞,
408,khar1287,0070,p,
408,khar1287,0070+02B0,pʰ,
408,khar1287,0073+032A+007C+0073,s̪|s,
408,khar1287,0074+0320+0283,t̠ʃ,
408,khar1287,0074+0320+0283+02B0,t̠ʃʰ,
408,khar1287,0074+032A,t̪,
408,khar1287,0074+032A+02B0,t̪ʰ,
408,khar1287,0075,u,
408,khar1287,0077,w,
408,khar1287,014B,ŋ,
408,khar1287,0256,ɖ,
408,khar1287,0256+0324,ɖ̤,
408,khar1287,0261,ɡ,
408,khar1287,0261+0324,ɡ̤,
408,khar1287,0266,ɦ,
408,khar1287,0272,ɲ,
408,khar1287,027D,ɽ,
408,khar1287,027E,ɾ,
408,khar1287,0288,ʈ,
408,khar1287,0288+02B0,ʈʰ,
409,kiow1266,0061+0303+031F,ã̟,
409,kiow1266,0061+0303+031F+0069+0303,ã̟ĩ,
409,kiow1266,0061+031F,a̟,
409,kiow1266,0061+031F+0069,a̟i,
409,kiow1266,0062,b,
409,kiow1266,0064+032A,d̪,
409,kiow1266,0064+032A+006C+032A,d̪l̪,
409,kiow1266,0065+0303+031E,ẽ̞,
409,kiow1266,0065+031E,e̞,
409,kiow1266,0068,h,
409,kiow1266,0069,i,
409,kiow1266,0069+0303,ĩ,
409,kiow1266,006A,j,
409,kiow1266,006B,k,
409,kiow1266,006B+02B0,kʰ,
409,kiow1266,006B+02BC,kʼ,
409,kiow1266,006D,m,
409,kiow1266,006E+032A,n̪,
409,kiow1266,006F+0303+031E,õ̞,
409,kiow1266,006F+0303+031E+0069+0303,õ̞ĩ,
409,kiow1266,006F+031E,o̞,
409,kiow1266,006F+031E+0069,o̞i,
409,kiow1266,0070,p,
409,kiow1266,0070+02B0,pʰ,
409,kiow1266,0070+02BC,pʼ,
409,kiow1266,0073,s,
409,kiow1266,0074+0073,ts,
409,kiow1266,0074+0073+02BC,tsʼ,
409,kiow1266,0074+032A,t̪,
409,kiow1266,0074+032A+02B0,t̪ʰ,
409,kiow1266,0074+032A+02BC,t̪ʼ,
409,kiow1266,0075,u,
409,kiow1266,0075+0069,ui,
409,kiow1266,0075+0303,ũ,
409,kiow1266,0075+0303+0069+0303,ũĩ,
409,kiow1266,007A,z,
409,kiow1266,0254,ɔ,
409,kiow1266,0254+0069,ɔi,
409,kiow1266,0254+0303,ɔ̃,
409,kiow1266,0254+0303+0069+0303,ɔ̃ĩ,
409,kiow1266,0261,ɡ,
409,kiow1266,0294,ʔ,
410,kirg1245,0062,b,
410,kirg1245,0064+032A,d̪,
410,kirg1245,0066,f,
410,kirg1245,006A,j,
410,kirg1245,006B,k,
410,kirg1245,006C,l,
410,kirg1245,006D,m,
410,kirg1245,006E,n,
410,kirg1245,006F,o,
410,kirg1245,0070,p,
410,kirg1245,0071,q,
410,kirg1245,0072,r,
410,kirg1245,0073,s,
410,kirg1245,0074+0073,ts,
410,kirg1245,0074+0320+0283,t̠ʃ,
410,kirg1245,0074+032A,t̪,
410,kirg1245,0078,x,
410,kirg1245,0079,y,
410,kirg1245,007A,z,
410,kirg1245,00F8,ø,
410,kirg1245,014B,ŋ,
410,kirg1245,0251,ɑ,
410,kirg1245,025B,ɛ,
410,kirg1245,0261,ɡ,
410,kirg1245,0262,ɢ,
410,kirg1245,0268+031E,ɨ̞,
410,kirg1245,026A,ɪ,
410,kirg1245,0283,ʃ,
410,kirg1245,028A,ʊ,
410,kirg1245,03B2,β,
411,sout2949,002A+0052+032A+007C+002A+0052,*R̪|*R,
411,sout2949,0061,a,
411,sout2949,0061+0075,au,
411,sout2949,0062,b,
411,sout2949,0064+032A+007C+0064,d̪|d,
411,sout2949,0065+031E,e̞,
411,sout2949,0069,i,
411,sout2949,006B,k,
411,sout2949,006D,m,
411,sout2949,006E+032A+007C+006E,n̪|n,
411,sout2949,006F+031E,o̞,
411,sout2949,006F+031E+0075,o̞u,
411,sout2949,0070,p,
411,sout2949,0073+032A+007C+0073,s̪|s,
411,sout2949,0074+032A+007C+0074,t̪|t,
411,sout2949,0075,u,
411,sout2949,0077,w,
411,sout2949,0261,ɡ,
411,sout2949,0294,ʔ,
412,khmu1256,0061,a,
412,khmu1256,0061+02D0,aː,
412,khmu1256,0063,c,
412,khmu1256,0063+02B0,cʰ,
412,khmu1256,0065,e,
412,khmu1256,0065+02D0,eː,
412,khmu1256,0068,h,
412,khmu1256,0069,i,
412,khmu1256,0069+0061,ia,
412,khmu1256,0069+02D0,iː,
412,khmu1256,006A,j,
412,khmu1256,006A+0330,j̰,
412,khmu1256,006B,k,
412,khmu1256,006B+02B0,kʰ,
412,khmu1256,006C+032A+007C+006C,l̪|l,
412,khmu1256,006D,m,
412,khmu1256,006E+032A+007C+006E,n̪|n,
412,khmu1256,006F,o,
412,khmu1256,006F+02D0,oː,
412,khmu1256,0070,p,
412,khmu1256,0070+02B0,pʰ,
412,khmu1256,0072+032A+007C+0072,r̪|r,
412,khmu1256,0073+032A+007C+0073,s̪|s,
412,khmu1256,0074+032A+007C+0074,t̪|t,
412,khmu1256,0074+032A+02B0+007C+0074+02B0,t̪ʰ|tʰ,
412,khmu1256,0075,u,
412,khmu1256,0075+0061,ua,
412,khmu1256,0075+02D0,uː,
412,khmu1256,0077,w,
412,khmu1256,0077+0330,w̰,
412,khmu1256,014B,ŋ,
412,khmu1256,0253,ɓ,
412,khmu1256,0254+02D0,ɔː,
412,khmu1256,0257+032A+007C+0257,ɗ̪|ɗ,
412,khmu1256,0258+02D0,ɘː,
412,khmu1256,025B+02D0,ɛː,
412,khmu1256,025C+02D0,ɜː,
412,khmu1256,0268+0061,ɨa,
412,khmu1256,0268+02D0,ɨː,
412,khmu1256,0272,ɲ,
412,khmu1256,0294,ʔ,
413,west2632,0061+0069,ai,
413,west2632,0061+0075,au,
413,west2632,0061+031F,a̟,
413,west2632,0062,b,
413,west2632,0063+02B0,cʰ,
413,west2632,0063+02BC,cʼ,
413,west2632,0064+0320+0292,d̠ʒ,
413,west2632,0064+032A,d̪,
413,west2632,0064+032A+007A+032A,d̪z̪,
413,west2632,0065+031E+0069,e̞i,
413,west2632,0065+031E+006F+031E,e̞o̞,
413,west2632,0068,h,
413,west2632,0069,i,
413,west2632,0069+0075,iu,
413,west2632,006A,j,
413,west2632,006A+0330,j̰,
413,west2632,006B+02B0,kʰ,
413,west2632,006B+02BC,kʼ,
413,west2632,006D,m,
413,west2632,006D+0330,m̰,
413,west2632,006E+032A,n̪,
413,west2632,006E+0330+032A,n̰̪,
413,west2632,0070+02B0,pʰ,
413,west2632,0070+02BC,pʼ,
413,west2632,0073+032A,s̪,
413,west2632,0073+032A+02BC,s̪ʼ,
413,west2632,0074+0320+0283+02B0,t̠ʃʰ,
413,west2632,0074+0320+0283+02BC,t̠ʃʼ,
413,west2632,0074+032A+0073+032A+02B0,t̪s̪ʰ,
413,west2632,0074+032A+0073+032A+02BC,t̪s̪ʼ,
413,west2632,0074+032A+02B0,t̪ʰ,
413,west2632,0074+032A+02BC,t̪ʼ,
413,west2632,0075,u,
413,west2632,0075+0069,ui,
413,west2632,0077,w,
413,west2632,0077+0330,w̰,
413,west2632,0255+02BC,ɕʼ,
413,west2632,0256+0290,ɖʐ,
413,west2632,025B,ɛ,
413,west2632,025F,ɟ,
413,west2632,0261,ɡ,
413,west2632,0268,ɨ,
413,west2632,0268+0069,ɨi,
413,west2632,0282,ʂ,
413,west2632,0282+02BC,ʂʼ,
413,west2632,0283,ʃ,
413,west2632,0288+0282+02B0,ʈʂʰ,
413,west2632,0288+0282+02BC,ʈʂʼ,
413,west2632,0294,ʔ,
413,west2632,1D05+032A,ᴅ̪,
413,west2632,1D05+0330+032A,ᴅ̰̪,
414,east2516,0061,a,
414,east2516,0063,c,
414,east2516,0065+031E,e̞,
414,east2516,0069,i,
414,east2516,006A,j,
414,east2516,006D,m,
414,east2516,006D+0062,mb,
414,east2516,006E,n,
414,east2516,006E+0064,nd,
414,east2516,006F+031E,o̞,
414,east2516,0073,s,
414,east2516,0074,t,
414,east2516,0075,u,
414,east2516,0077,w,
414,east2516,0078,x,
414,east2516,0261,ɡ,
414,east2516,0272,ɲ,
414,east2516,0278,ɸ,
414,east2516,027A,ɺ,
414,east2516,027E,ɾ,
415,teke1280,0061,a,
415,teke1280,0062,b,
415,teke1280,0062+0076,bv,
415,teke1280,0064,d,
415,teke1280,0064+0320+0292,d̠ʒ,
415,teke1280,0065+031E,e̞,
415,teke1280,0066,f,
415,teke1280,0068,h,
415,teke1280,0069,i,
415,teke1280,006A,j,
415,teke1280,006B,k,
415,teke1280,006C,l,
415,teke1280,006D,m,
415,teke1280,006E,n,
415,teke1280,006F+031E,o̞,
415,teke1280,0070,p,
415,teke1280,0070+0066,pf,
415,teke1280,0073,s,
415,teke1280,0074,t,
415,teke1280,0074+0320+0283,t̠ʃ,
415,teke1280,0075,u,
415,teke1280,0077,w,
415,teke1280,014B,ŋ,
415,teke1280,0261,ɡ,
415,teke1280,026A,ɪ,
415,teke1280,0271,ɱ,
415,teke1280,0272,ɲ,
415,teke1280,028A,ʊ,
416,klam1254,0061,a,
416,klam1254,0062,b,
416,klam1254,0063+02B0,cʰ,
416,klam1254,0063+02BC,cʼ,
416,klam1254,0064,d,
416,klam1254,0065+031E,e̞,
416,klam1254,0068,h,
416,klam1254,0069,i,
416,klam1254,006A,j,
416,klam1254,006A+0325,j̥,
416,klam1254,006A+0330,j̰,
416,klam1254,006B+02B0,kʰ,
416,klam1254,006B+02BC,kʼ,
416,klam1254,006C,l,
416,klam1254,006C+0325,l̥,
416,klam1254,006C+0330,l̰,
416,klam1254,006D,m,
416,klam1254,006D+0325,m̥,
416,klam1254,006D+0330,m̰,
416,klam1254,006E,n,
416,klam1254,006E+0325,n̥,
416,klam1254,006E+0330,n̰,
416,klam1254,006F+031E,o̞,
416,klam1254,0070+02B0,pʰ,
416,klam1254,0070+02BC,pʼ,
416,klam1254,0071+02B0,qʰ,
416,klam1254,0071+02BC,qʼ,
416,klam1254,0073,s,
416,klam1254,0074+02B0,tʰ,
416,klam1254,0074+02BC,tʼ,
416,klam1254,0077,w,
416,klam1254,0077+0330,w̰,
416,klam1254,025F,ɟ,
416,klam1254,0261,ɡ,
416,klam1254,0262,ɢ,
416,klam1254,028D,ʍ,
416,klam1254,0294,ʔ,
417,klao1243,0061,a,
417,klao1243,0061+0303,ã,
417,klao1243,0062,b,
417,klao1243,0063+00E7,cç,
417,klao1243,0064+032A+007C+0064,d̪|d,
417,klao1243,0065,e,
417,klao1243,0065+0303+031E,ẽ̞,
417,klao1243,0065+031E,e̞,
417,klao1243,0066,f,
417,klao1243,0069,i,
417,klao1243,0069+0303,ĩ,
417,klao1243,006B+0070,kp,
417,klao1243,006F,o,
417,klao1243,006F+0303+031E,õ̞,
417,klao1243,006F+031E,o̞,
417,klao1243,0070,p,
417,klao1243,0073+032A+007C+0073,s̪|s,
417,klao1243,0074+032A+007C+0074,t̪|t,
417,klao1243,0075,u,
417,klao1243,0075+0303,ũ,
417,klao1243,0077,w,
417,klao1243,0254,ɔ,
417,klao1243,0254+0303,ɔ̃,
417,klao1243,025B,ɛ,
417,klao1243,025B+0303,ɛ̃,
417,klao1243,025F+029D,ɟʝ,
417,klao1243,0261+0062,ɡb,
418,kwom1262,0061,a,
418,kwom1262,0065,e,
418,kwom1262,0068,h,
418,kwom1262,0069,i,
418,kwom1262,006A,j,
418,kwom1262,006B,k,
418,kwom1262,006B+02B7,kʷ,
418,kwom1262,006D,m,
418,kwom1262,006D+0062,mb,
418,kwom1262,006D+0062+02B7,mbʷ,
418,kwom1262,006D+02B7,mʷ,
418,kwom1262,006E,n,
418,kwom1262,006E+0064,nd,
418,kwom1262,006E+0320+0064+0320+0292,n̠d̠ʒ,
418,kwom1262,006F+031E,o̞,
418,kwom1262,0073,s,
418,kwom1262,0074,t,
418,kwom1262,0074+0320+0283,t̠ʃ,
418,kwom1262,0075,u,
418,kwom1262,0077,w,
418,kwom1262,014B+0261,ŋɡ,
418,kwom1262,014B+0261+02B7,ŋɡʷ,
418,kwom1262,025B,ɛ,
418,kwom1262,0268,ɨ,
418,kwom1262,0272,ɲ,
418,kwom1262,0278,ɸ,
418,kwom1262,0278+02B7,ɸʷ,
418,kwom1262,027E,ɾ,
418,kwom1262,0283,ʃ,
418,kwom1262,0294,ʔ,
418,kwom1262,03B2,β,
419,nort2641,0061+0069,ai,
419,nort2641,0061+0075,au,
419,nort2641,0061+02D0,aː,
419,nort2641,0062,b,
419,nort2641,0064+0320+0292,d̠ʒ,
419,nort2641,0064+032A,d̪,
419,nort2641,0065+031E+0069,e̞i,
419,nort2641,0065+031E+0075,e̞u,
419,nort2641,0065+031E+02D0,e̞ː,
419,nort2641,0066,f,
419,nort2641,0069+02D0,iː,
419,nort2641,006A,j,
419,nort2641,006B,k,
419,nort2641,006C+02E4,lˤ,
419,nort2641,006C+032A+007C+006C,l̪|l,
419,nort2641,006D,m,
419,nort2641,006E+032A,n̪,
419,nort2641,006F+031E+0069,o̞i,
419,nort2641,006F+031E+02D0,o̞ː,
419,nort2641,0070,p,
419,nort2641,0071,q,
419,nort2641,0072+032A+007C+0072,r̪|r,
419,nort2641,0073+02E4,sˤ,
419,nort2641,0073+032A,s̪,
419,nort2641,0074+0320+0283,t̠ʃ,
419,nort2641,0074+032A,t̪,
419,nort2641,0075+0069,ui,
419,nort2641,0075+02D0,uː,
419,nort2641,0076,v,
419,nort2641,0077,w,
419,nort2641,0078,x,
419,nort2641,007A+032A,z̪,
419,nort2641,0127,ħ,
419,nort2641,014B,ŋ,
419,nort2641,0259,ə,
419,nort2641,0259+0069,əi,
419,nort2641,0259+0075,əu,
419,nort2641,0261,ɡ,
419,nort2641,0263,ɣ,
419,nort2641,0268,ɨ,
419,nort2641,026A,ɪ,
419,nort2641,027E+032A+007C+027E,ɾ̪|ɾ,
419,nort2641,0283,ʃ,
419,nort2641,028A,ʊ,
419,nort2641,0292,ʒ,
419,nort2641,0294,ʔ,
419,nort2641,0295,ʕ,
420,dera1248,0061,a,
420,dera1248,0061+02D0,aː,
420,dera1248,0062,b,
420,dera1248,0062+0330,b̰,
420,dera1248,0064,d,
420,dera1248,0064+0330,d̰,
420,dera1248,0065+031E,e̞,
420,dera1248,0065+031E+02D0,e̞ː,
420,dera1248,0069,i,
420,dera1248,0069+02D0,iː,
420,dera1248,006A,j,
420,dera1248,006B,k,
420,dera1248,006C,l,
420,dera1248,006D,m,
420,dera1248,006D+0062,mb,
420,dera1248,006E,n,
420,dera1248,006E+0064,nd,
420,dera1248,006F+031E,o̞,
420,dera1248,006F+031E+02D0,o̞ː,
420,dera1248,0070,p,
420,dera1248,0074,t,
420,dera1248,0075,u,
420,dera1248,0075+02D0,uː,
420,dera1248,0077,w,
420,dera1248,014B,ŋ,
420,dera1248,014B+0261,ŋɡ,
420,dera1248,0259,ə,
420,dera1248,025F,ɟ,
420,dera1248,0261,ɡ,
420,dera1248,026E,ɮ,
420,dera1248,0270,ɰ,
420,dera1248,0272,ɲ,
420,dera1248,0272+025F,ɲɟ,
420,dera1248,0279,ɹ,
420,dera1248,0283,ʃ,
421,cent2050,0061,a,
421,cent2050,0062,b,
421,cent2050,0064,d,
421,cent2050,0064+0320+0292,d̠ʒ,
421,cent2050,0065+031E,e̞,
421,cent2050,0066,f,
421,cent2050,0068,h,
421,cent2050,0069,i,
421,cent2050,006A,j,
421,cent2050,006B,k,
421,cent2050,006C,l,
421,cent2050,006D,m,
421,cent2050,006E,n,
421,cent2050,006F+031E,o̞,
421,cent2050,0070,p,
421,cent2050,0073,s,
421,cent2050,0074,t,
421,cent2050,0074+0320+0283,t̠ʃ,
421,cent2050,0075,u,
421,cent2050,0077,w,
421,cent2050,007A,z,
421,cent2050,0261,ɡ,
421,cent2050,0268,ɨ,
421,cent2050,026D,ɭ,
421,cent2050,0272,ɲ,
421,cent2050,0278,ɸ,
421,cent2050,027E,ɾ,
421,cent2050,0283,ʃ,
421,cent2050,0294,ʔ,
422,konk1267,0061,a,
422,konk1267,0061+0303,ã,
422,konk1267,0061+0303+031F,ã̟,
422,konk1267,0061+031F,a̟,
422,konk1267,0062,b,
422,konk1267,0064+0291,dʑ,
422,konk1267,0064+032A,d̪,
422,konk1267,0065,e,
422,konk1267,0065+0303,ẽ,
422,konk1267,0066,f,
422,konk1267,0068,h,
422,konk1267,0069,i,
422,konk1267,0069+0303,ĩ,
422,konk1267,006A,j,
422,konk1267,006B,k,
422,konk1267,006C,l,
422,konk1267,006E,n,
422,konk1267,006F,o,
422,konk1267,006F+0303,õ,
422,konk1267,0070,p,
422,konk1267,0073,s,
422,konk1267,0074+0255,tɕ,
422,konk1267,0074+032A,t̪,
422,konk1267,0075,u,
422,konk1267,0075+0303,ũ,
422,konk1267,0077,w,
422,konk1267,0254,ɔ,
422,konk1267,0254+0303,ɔ̃,
422,konk1267,0256,ɖ,
422,konk1267,0259,ə,
422,konk1267,0259+0303,ə̃,
422,konk1267,025B,ɛ,
422,konk1267,025B+0303,ɛ̃,
422,konk1267,0261,ɡ,
422,konk1267,026D,ɭ,
422,konk1267,027E,ɾ,
422,konk1267,0288,ʈ,
423,kore1280,0061,a,
423,kore1280,0065,e,
423,kore1280,0068,h,
423,kore1280,0069,i,
423,kore1280,006A,j,
423,kore1280,006B,k,
423,kore1280,006B+02B0,kʰ,
423,kore1280,006B+02C0,kˀ,
423,kore1280,006C,l,
423,kore1280,006D,m,
423,kore1280,006E+032A,n̪,
423,kore1280,006F,o,
423,kore1280,0070,p,
423,kore1280,0070+02B0,pʰ,
423,kore1280,0070+02C0,pˀ,
423,kore1280,0073+032A,s̪,
423,kore1280,0073+032A+02C0,s̪ˀ,
423,kore1280,0074+0320+0283,t̠ʃ,
423,kore1280,0074+0320+0283+02B0,t̠ʃʰ,
423,kore1280,0074+0320+0283+02C0,t̠ʃˀ,
423,kore1280,0074+032A,t̪,
423,kore1280,0074+032A+02B0,t̪ʰ,
423,kore1280,0074+032A+02C0,t̪ˀ,
423,kore1280,0075,u,
423,kore1280,0077,w,
423,kore1280,0079,y,
423,kore1280,00E6,æ,
423,kore1280,00F8,ø,
423,kore1280,014B,ŋ,
423,kore1280,0264+031E,ɤ̞,
423,kore1280,026F,ɯ,
423,kore1280,026F+0069,ɯi,
424,kpan1246,002A+0052,*R,
424,kpan1246,0061,a,
424,kpan1246,0061+0303,ã,
424,kpan1246,0062,b,
424,kpan1246,0064,d,
424,kpan1246,0064+007A,dz,
424,kpan1246,0066,f,
424,kpan1246,0069,i,
424,kpan1246,0069+0303,ĩ,
424,kpan1246,006A,j,
424,kpan1246,006B,k,
424,kpan1246,006B+0070,kp,
424,kpan1246,006D+0062,mb,
424,kpan1246,006E+0064,nd,
424,kpan1246,0070,p,
424,kpan1246,0073,s,
424,kpan1246,0074,t,
424,kpan1246,0074+0073,ts,
424,kpan1246,0075,u,
424,kpan1246,0075+0303,ũ,
424,kpan1246,0076,v,
424,kpan1246,0077,w,
424,kpan1246,0078,x,
424,kpan1246,007A,z,
424,kpan1246,014B+0261,ŋɡ,
424,kpan1246,0254,ɔ,
424,kpan1246,0254+0303,ɔ̃,
424,kpan1246,025B,ɛ,
424,kpan1246,025B+0303,ɛ̃,
424,kpan1246,0261,ɡ,
424,kpan1246,0261+0062,ɡb,
424,kpan1246,0263,ɣ,
424,kpan1246,0283,ʃ,
424,kpan1246,0292,ʒ,
425,koho1244,0061,a,
425,koho1244,0062,b,
425,koho1244,0063,c,
425,koho1244,0063+02B0,cʰ,
425,koho1244,0064,d,
425,koho1244,0065,e,
425,koho1244,0068,h,
425,koho1244,0069,i,
425,koho1244,006A,j,
425,koho1244,006B,k,
425,koho1244,006B+02B0,kʰ,
425,koho1244,006C,l,
425,koho1244,006D,m,
425,koho1244,006D+0325,m̥,
425,koho1244,006E,n,
425,koho1244,006E+0325,n̥,
425,koho1244,006F,o,
425,koho1244,0070,p,
425,koho1244,0070+02B0,pʰ,
425,koho1244,0073,s,
425,koho1244,0074,t,
425,koho1244,0074+02B0,tʰ,
425,koho1244,0075,u,
425,koho1244,0077,w,
425,koho1244,014B,ŋ,
425,koho1244,0252,ɒ,
425,koho1244,0253,ɓ,
425,koho1244,0254,ɔ,
425,koho1244,0257,ɗ,
425,koho1244,025B,ɛ,
425,koho1244,025F,ɟ,
425,koho1244,0261,ɡ,
425,koho1244,0264,ɤ,
425,koho1244,026F,ɯ,
425,koho1244,0272,ɲ,
425,koho1244,0272+0325,ɲ̥,
425,koho1244,0294,ʔ,
426,komi1268,0061,a,
426,komi1268,0062,b,
426,komi1268,0063,c,
426,komi1268,0063+00E7,cç,
426,komi1268,0064+0320+0292,d̠ʒ,
426,komi1268,0064+032A+007C+0064,d̪|d,
426,komi1268,0065+031E,e̞,
426,komi1268,0069,i,
426,komi1268,006A,j,
426,komi1268,006B,k,
426,komi1268,006C+032A+007C+006C,l̪|l,
426,komi1268,006D,m,
426,komi1268,006E+032A+007C+006E,n̪|n,
426,komi1268,006F,o,
426,komi1268,0070,p,
426,komi1268,0072+032A+007C+0072,r̪|r,
426,komi1268,0073+032A+007C+0073,s̪|s,
426,komi1268,0074+0320+0283,t̠ʃ,
426,komi1268,0074+032A+007C+0074,t̪|t,
426,komi1268,0075,u,
426,komi1268,0076,v,
426,komi1268,007A+032A+007C+007A,z̪|z,
426,komi1268,00E7,ç,
426,komi1268,0259,ə,
426,komi1268,025F,ɟ,
426,komi1268,025F+029D,ɟʝ,
426,komi1268,0261,ɡ,
426,komi1268,026F,ɯ,
426,komi1268,0272,ɲ,
426,komi1268,0283,ʃ,
426,komi1268,028E,ʎ,
426,komi1268,0292,ʒ,
426,komi1268,029D,ʝ,
427,kory1246,0061+031F,a̟,
427,kory1246,0065+031E,e̞,
427,kory1246,0069,i,
427,kory1246,006B,k,
427,kory1246,006C+032A+007C+006C,l̪|l,
427,kory1246,006D,m,
427,kory1246,006E+032A+007C+006E,n̪|n,
427,kory1246,006F+031E,o̞,
427,kory1246,0070,p,
427,kory1246,0071,q,
427,kory1246,0072+032A+007C+0072,r̪|r,
427,kory1246,0074+0320+0283,t̠ʃ,
427,kory1246,0074+032A+007C+0074,t̪|t,
427,kory1246,0075,u,
427,kory1246,0076,v,
427,kory1246,014B,ŋ,
427,kory1246,0263,ɣ,
427,kory1246,028E,ʎ,
427,kory1246,0294,ʔ,
427,kory1246,029D,ʝ,
427,kory1246,03B2+031E,β̞,
428,kups1238,0061,a,
428,kups1238,0063,c,
428,kups1238,0065,e,
428,kups1238,0069,i,
